TimeLags,RMSE,MAE,MAPE,RMSE_BP,MAE_BP,MAPE_BP,RMSE_SVR,MAE_SVR,MAPE_SVR
10,0.35925220596118307,0.2911665073969954,0.2698813967344849,0.601483862745515,0.4898047976876739,0.45297197062610883,2.764166647737422,2.598082290675685,2.403278869839595
